movieId,title,genres,imdbId,tmdbId,avg_rating,last_rating_date,tag,release_year,movie_age,num_genres,main_genre,N0_of_tags,rating_year
2525,Alligator (1980),Action|Horror|Sci-Fi,80354,33518.0,2.0,1970-01-01 00:00:01.519470824,Unknown,1980,45,3,Action,0,1970
2526,Meteor (1979),Sci-Fi,79550,40160.0,1.8,1970-01-01 00:00:01.234188616,Unknown,1979,46,1,Sci-Fi,0,1970
2527,Westworld (1973),Action|Sci-Fi|Thriller|Western,70909,2362.0,3.4,1970-01-01 00:00:01.515215344,Unknown,1973,52,4,Action,0,1970
2528,Logan's Run (1976),Action|Adventure|Sci-Fi,74812,10803.0,3.2,1970-01-01 00:00:01.520341899,Unknown,1976,49,3,Action,0,1970
2529,Planet of the Apes (1968),Action|Drama|Sci-Fi,63442,871.0,3.8,1970-01-01 00:00:01.498499309,twist ending,1968,57,3,Action,1,1970
2530,Beneath the Planet of the Apes (1970),Action|Sci-Fi,65462,1685.0,2.8,1970-01-01 00:00:01.519144738,Unknown,1970,55,2,Action,0,1970
2531,Battle for the Planet of the Apes (1973),Action|Sci-Fi,69768,1705.0,2.8,1970-01-01 00:00:01.030475022,Unknown,1973,52,2,Action,0,1970
2532,Conquest of the Planet of the Apes (1972),Action|Sci-Fi,68408,1688.0,2.8,1970-01-01 00:00:01.167861198,Unknown,1972,53,2,Action,0,1970
2533,Escape from the Planet of the Apes (1971),Action|Sci-Fi,67065,1687.0,3.0,1970-01-01 00:00:01.498516229,Unknown,1971,54,2,Action,0,1970
2534,Avalanche (1978),Action,77189,166680.0,2.5,1970-01-01 00:00:01.492286211,Unknown,1978,47,1,Action,0,1970
2535,Earthquake (1974),Action|Drama|Thriller,71455,11123.0,2.7,1970-01-01 00:00:00.976138069,Unknown,1974,51,3,Action,0,1970
2537,Beyond the Poseidon Adventure (1979),Adventure,78856,31638.0,2.0,1970-01-01 00:00:01.164622446,Unknown,1979,46,1,Adventure,0,1970
2538,Dancemaker (1998),Documentary,175550,113286.0,1.0,1970-01-01 00:00:00.926510444,Unknown,1998,27,1,Documentary,0,1970
2539,Analyze This (1999),Comedy,122933,9535.0,3.1,1970-01-01 00:00:01.520408529,Unknown,1999,26,1,Comedy,0,1970
2540,"Corruptor, The (1999)",Action|Crime|Drama|Thriller,142192,9455.0,2.5,1970-01-01 00:00:01.519334384,Unknown,1999,26,4,Action,0,1970
2541,Cruel Intentions (1999),Drama,139134,796.0,3.2,1970-01-01 00:00:01.516153859,Unknown,1999,26,1,Drama,0,1970
2542,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,120735,100.0,4.1,1970-01-01 00:00:01.498501341,Unknown,1998,27,3,Comedy,0,1970
2544,"School of Flesh, The (École de la chair, L') (1998)",Drama|Romance,157208,77936.0,3.0,1970-01-01 00:00:00.963179791,Unknown,1998,27,2,Drama,0,1970
2546,"Deep End of the Ocean, The (1999)",Drama,120646,30943.0,3.2,1970-01-01 00:00:01.173396174,Unknown,1999,26,1,Drama,0,1970
2548,"Rage: Carrie 2, The (1999)",Horror,144814,7341.0,1.8,1970-01-01 00:00:01.172109881,Unknown,1999,26,1,Horror,0,1970
2549,Wing Commander (1999),Action|Sci-Fi,131646,10350.0,2.9,1970-01-01 00:00:01.117506315,Unknown,1999,26,2,Action,0,1970
2550,"Haunting, The (1963)",Horror|Thriller,57129,11772.0,4.0,1970-01-01 00:00:01.117408202,ghosts,1963,62,2,Horror,1,1970
2551,Dead Ringers (1988),Drama|Horror|Thriller,94964,9540.0,3.7,1970-01-01 00:00:01.171737479,Unknown,1988,37,3,Drama,0,1970
2552,My Boyfriend's Back (1993),Comedy,107626,31503.0,1.5,1970-01-01 00:00:01.519333841,Unknown,1993,32,1,Comedy,0,1970
2553,Village of the Damned (1960),Horror|Sci-Fi|Thriller,54443,11773.0,3.1,1970-01-01 00:00:01.514239563,evil children,1960,65,3,Horror,1,1970
2554,Children of the Damned (1963),Horror|Sci-Fi|Thriller,56931,30202.0,3.2,1970-01-01 00:00:01.230932214,evil children,1963,62,3,Horror,1,1970
2555,Baby Geniuses (1999),Comedy,118665,22345.0,1.7,1970-01-01 00:00:01.172026308,Unknown,1999,26,1,Comedy,0,1970
2557,I Stand Alone (Seul contre tous) (1998),Drama|Thriller,157016,1567.0,4.5,1970-01-01 00:00:01.161864141,Unknown,1998,27,2,Drama,0,1970
2558,Forces of Nature (1999),Comedy|Romance,141098,1641.0,2.3,1970-01-01 00:00:01.333830724,Unknown,1999,26,2,Comedy,0,1970
2559,"King and I, The (1999)",Animation|Children,160429,47288.0,3.0,1970-01-01 00:00:01.186258341,Unknown,1999,26,2,Animation,0,1970
2560,Ravenous (1999),Horror|Thriller,129332,10212.0,3.0,1970-01-01 00:00:01.268687442,Unknown,1999,26,2,Horror,0,1970
2561,True Crime (1999),Crime|Thriller,139668,10354.0,2.8,1970-01-01 00:00:01.075154630,Unknown,1999,26,2,Crime,0,1970
2563,Dangerous Beauty (1998),Drama,118892,8583.0,4.2,1970-01-01 00:00:01.063285854,Unknown,1998,27,1,Drama,0,1970
2565,"King and I, The (1956)",Drama|Musical|Romance,49408,16520.0,4.2,1970-01-01 00:00:01.487954421,Siam,1956,69,3,Drama,1,1970
2566,Doug's 1st Movie (1999),Animation|Children,187819,16508.0,2.0,1970-01-01 00:00:01.004409503,Unknown,1999,26,2,Animation,0,1970
2567,EDtv (1999),Comedy,131369,11374.0,3.0,1970-01-01 00:00:01.519201928,Unknown,1999,26,1,Comedy,0,1970
2568,"Mod Squad, The (1999)",Action|Crime,120757,16379.0,3.2,1970-01-01 00:00:01.117506487,Unknown,1999,26,2,Action,0,1970
2570,"Walk on the Moon, A (1999)",Drama|Romance,120613,28029.0,3.2,1970-01-01 00:00:01.003247948,Unknown,1999,26,2,Drama,0,1970
2571,"Matrix, The (1999)",Action|Sci-Fi|Thriller,133093,603.0,4.2,1970-01-01 00:00:01.535709487,"alternate universe, martial arts, philosophy, post apocalyptic, sci-fi",1999,26,3,Action,5,1970
2572,10 Things I Hate About You (1999),Comedy|Romance,147800,4951.0,3.5,1970-01-01 00:00:01.525552933,Shakespeare sort of,1999,26,2,Comedy,1,1970
2573,Tango (1998),Drama|Musical,120274,65749.0,1.0,1970-01-01 00:00:00.939028983,Unknown,1998,27,2,Drama,0,1970
2574,"Out-of-Towners, The (1999)",Comedy,129280,8970.0,2.0,1970-01-01 00:00:01.030825317,Unknown,1999,26,1,Comedy,0,1970
2575,"Dreamlife of Angels, The (Vie rêvée des anges, La) (1998)",Drama,120449,9840.0,3.8,1970-01-01 00:00:01.067277914,Unknown,1998,27,1,Drama,0,1970
2577,Metroland (1997),Comedy|Drama,119665,30950.0,3.0,1970-01-01 00:00:00.963176277,Unknown,1997,28,2,Comedy,0,1970
2579,Following (1998),Crime|Mystery|Thriller,154506,11660.0,3.8,1970-01-01 00:00:01.537094293,"Christopher Nolan, Twist Ending, black and white, directorial debut, mindfuck, not linear",1998,27,3,Crime,6,1970
2580,Go (1999),Comedy|Crime,139239,9430.0,4.0,1970-01-01 00:00:01.519372753,Unknown,1999,26,2,Comedy,0,1970
2581,Never Been Kissed (1999),Comedy|Romance,151738,11355.0,3.0,1970-01-01 00:00:01.516155924,high school,1999,26,2,Comedy,1,1970
2582,Twin Dragons (Shuang long hui) (1992),Action|Comedy,105399,18764.0,3.0,1970-01-01 00:00:01.519127737,Unknown,1992,33,2,Action,0,1970
2583,Cookie's Fortune (1999),Comedy|Drama,126250,9465.0,3.9,1970-01-01 00:00:01.519263882,southern US,1999,26,2,Comedy,1,1970
2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance,133363,1414.0,4.2,1970-01-01 00:00:01.354125296,Unknown,1998,27,2,Drama,0,1970
2586,Goodbye Lover (1999),Comedy|Crime|Thriller,119219,49981.0,1.8,1970-01-01 00:00:01.498533600,Unknown,1999,26,3,Comedy,0,1970
2587,Life (1999),Comedy|Crime|Drama,123964,6522.0,3.2,1970-01-01 00:00:01.230932199,Unknown,1999,26,3,Comedy,0,1970
2589,Friends & Lovers (1999),Comedy|Drama|Romance,143261,114719.0,3.5,1970-01-01 00:00:01.108972405,Unknown,1999,26,3,Comedy,0,1970
2590,Hideous Kinky (1998),Drama,136244,10209.0,2.5,1970-01-01 00:00:01.075154614,Unknown,1998,27,1,Drama,0,1970
2593,"Monster, The (Mostro, Il) (1994)",Comedy,110570,22826.0,3.4,1970-01-01 00:00:01.178293283,Unknown,1994,31,1,Comedy,0,1970
2594,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi|Thriller,125659,1902.0,3.8,1970-01-01 00:00:01.519144669,Unknown,1997,28,4,Drama,0,1970
2596,SLC Punk! (1998),Comedy|Drama,133189,6396.0,3.8,1970-01-01 00:00:01.474591407,Unknown,1998,27,2,Comedy,0,1970
2597,Lost & Found (1999),Comedy|Romance,120836,39964.0,2.8,1970-01-01 00:00:01.498513853,Unknown,1999,26,2,Comedy,0,1970
2598,Pushing Tin (1999),Comedy,120797,12596.0,2.8,1970-01-01 00:00:01.519245043,golfing,1999,26,1,Comedy,1,1970
2599,Election (1999),Comedy,126886,9451.0,3.7,1970-01-01 00:00:01.520408342,Unknown,1999,26,1,Comedy,0,1970
2600,eXistenZ (1999),Action|Sci-Fi|Thriller,120907,1946.0,3.9,1970-01-01 00:00:01.498527995,virtual reality,1999,26,3,Action,1,1970
2605,Entrapment (1999),Crime|Thriller,137494,1844.0,3.0,1970-01-01 00:00:01.519174197,Unknown,1999,26,2,Crime,0,1970
2606,Idle Hands (1999),Comedy|Horror,138510,6552.0,2.6,1970-01-01 00:00:01.498525890,Unknown,1999,26,2,Comedy,0,1970
2607,Get Real (1998),Drama|Romance,162973,24584.0,4.0,1970-01-01 00:00:01.055157300,Unknown,1998,27,2,Drama,0,1970
2609,"King of Masks, The (Bian Lian) (1996)",Drama,115669,25471.0,4.0,1970-01-01 00:00:00.953927272,Unknown,1996,29,1,Drama,0,1970
2611,"Winslow Boy, The (1999)",Drama,155388,28519.0,3.0,1970-01-01 00:00:01.139940327,Unknown,1999,26,1,Drama,0,1970
2612,Mildred Pierce (1945),Drama|Film-Noir,37913,3309.0,4.0,1970-01-01 00:00:01.089386149,motherhood,1945,80,2,Drama,1,1970
2613,Night of the Comet (1984),Comedy|Horror|Sci-Fi,87799,18462.0,2.9,1970-01-01 00:00:01.519234660,Unknown,1984,41,3,Comedy,0,1970
2614,Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi,90837,28941.0,1.0,1970-01-01 00:00:00.966901209,Unknown,1986,39,3,Action,0,1970
2615,My Science Project (1985),Adventure|Sci-Fi,89652,18252.0,2.9,1970-01-01 00:00:01.230931177,Unknown,1985,40,2,Adventure,0,1970
2616,Dick Tracy (1990),Action|Crime,99422,8592.0,2.9,1970-01-01 00:00:01.498499127,comic book,1990,35,2,Action,1,1970
2617,"Mummy, The (1999)",Action|Adventure|Comedy|Fantasy|Horror|Thriller,120616,564.0,3.1,1970-01-01 00:00:01.525552650,Unknown,1999,26,6,Action,0,1970
2618,"Castle, The (1997)",Comedy,118826,13852.0,3.4,1970-01-01 00:00:01.242287649,Unknown,1997,28,1,Comedy,0,1970
2620,This Is My Father (1998),Drama|Romance,120865,25232.0,3.0,1970-01-01 00:00:00.954482414,Unknown,1998,27,2,Drama,0,1970
2622,William Shakespeare's A Midsummer Night's Dream (1999),Comedy|Fantasy,140379,10210.0,3.1,1970-01-01 00:00:01.519234418,Unknown,1999,26,2,Comedy,0,1970
2623,Trippin' (1999),Comedy,160298,53862.0,1.0,1970-01-01 00:00:00.926510597,Unknown,1999,26,1,Comedy,0,1970
2624,After Life (Wandafuru raifu) (1998),Drama|Fantasy,165078,17962.0,4.2,1970-01-01 00:00:01.326209706,Unknown,1998,27,2,Drama,0,1970
2625,Black Mask (Hak hap) (1996),Action|Adventure|Crime|Sci-Fi|Thriller,115693,9460.0,2.5,1970-01-01 00:00:01.498504795,Unknown,1996,29,5,Action,0,1970
2628,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi,120915,1893.0,3.1,1970-01-01 00:00:01.532994086,"prequel, the Force",1999,26,3,Action,2,1970
2629,"Love Letter, The (1999)",Comedy|Romance,166252,31342.0,2.5,1970-01-01 00:00:00.963178887,Unknown,1999,26,2,Comedy,0,1970
2630,Besieged (a.k.a. L' Assedio) (1998),Drama,149723,44297.0,3.5,1970-01-01 00:00:00.953925963,Unknown,1998,27,1,Drama,0,1970
2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Adventure|Drama|Mystery,59643,8785.0,4.0,1970-01-01 00:00:01.198912555,Unknown,1965,60,3,Adventure,0,1970
2633,"Mummy, The (1932)",Horror|Romance,23245,15849.0,3.3,1970-01-01 00:00:01.110230823,Unknown,1932,93,2,Horror,0,1970
2634,"Mummy, The (1959)",Horror,53085,18990.0,3.3,1970-01-01 00:00:01.230932179,Unknown,1959,66,1,Horror,0,1970
2639,Mommie Dearest (1981),Drama,82766,15660.0,3.1,1970-01-01 00:00:01.186173101,Unknown,1981,44,1,Drama,0,1970
2640,Superman (1978),Action|Adventure|Sci-Fi,78346,1924.0,3.6,1970-01-01 00:00:01.535711544,superhero,1978,47,3,Action,1,1970
2641,Superman II (1980),Action|Sci-Fi,81573,8536.0,3.0,1970-01-01 00:00:01.535711557,superhero,1980,45,2,Action,1,1970
2642,Superman III (1983),Action|Adventure|Sci-Fi,86393,9531.0,2.2,1970-01-01 00:00:01.535711669,superhero,1983,42,3,Action,1,1970
2643,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi,94074,11411.0,1.7,1970-01-01 00:00:01.535711683,Unknown,1987,38,3,Action,0,1970
2644,Dracula (1931),Horror,21814,138.0,3.3,1970-01-01 00:00:01.435538779,Unknown,1931,94,1,Horror,0,1970
2648,Frankenstein (1931),Drama|Horror|Sci-Fi,21884,3035.0,3.9,1970-01-01 00:00:01.495475781,In Netflix queue,1931,94,3,Drama,1,1970
2651,Frankenstein Meets the Wolf Man (1943),Horror,35899,3076.0,1.0,1970-01-01 00:00:01.112717546,Unknown,1943,82,1,Horror,0,1970
2652,"Curse of Frankenstein, The (1957)",Horror,50280,3079.0,3.0,1970-01-01 00:00:01.065531558,Unknown,1957,68,1,Horror,0,1970
2654,"Wolf Man, The (1941)",Drama|Fantasy|Horror,34398,13666.0,3.6,1970-01-01 00:00:01.368893078,Unknown,1941,84,3,Drama,0,1970
2655,Howling II: Your Sister Is a Werewolf (1985),Horror,89308,29794.0,2.0,1970-01-01 00:00:00.966901253,Unknown,1985,40,1,Horror,0,1970
2656,Tarantula (1955),Horror|Sci-Fi,48696,9077.0,3.0,1970-01-01 00:00:01.536875205,Unknown,1955,70,2,Horror,0,1970
2657,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,73629,36685.0,3.3,1970-01-01 00:00:01.514238578,Unknown,1975,50,4,Comedy,0,1970
2659,It Came from Hollywood (1982),Comedy|Documentary,84156,30168.0,2.0,1970-01-01 00:00:00.975281768,Unknown,1982,43,2,Comedy,0,1970
2660,"Thing from Another World, The (1951)",Horror|Sci-Fi,44121,10785.0,3.5,1970-01-01 00:00:01.537040520,aliens,1951,74,2,Horror,1,1970
2661,It Came from Outer Space (1953),Sci-Fi,45920,19483.0,3.0,1970-01-01 00:00:01.230932166,Unknown,1953,72,1,Sci-Fi,0,1970
2662,"War of the Worlds, The (1953)",Action|Drama|Sci-Fi,46534,8974.0,3.2,1970-01-01 00:00:01.533945464,classic,1953,72,3,Action,1,1970
2664,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller,49366,11549.0,3.8,1970-01-01 00:00:01.460225572,1950s,1956,69,3,Horror,1,1970
2665,Earth vs. the Flying Saucers (1956),Sci-Fi,49169,18158.0,1.0,1970-01-01 00:00:00.986172053,Unknown,1956,69,1,Sci-Fi,0,1970
2668,Swamp Thing (1982),Horror|Sci-Fi,84745,17918.0,2.9,1970-01-01 00:00:01.230931164,Unknown,1982,43,2,Horror,0,1970
2669,Pork Chop Hill (1959),War,53183,37305.0,3.5,1970-01-01 00:00:01.010279707,Unknown,1959,66,1,War,0,1970
2670,Run Silent Run Deep (1958),War,52151,18784.0,3.6,1970-01-01 00:00:01.069684735,Unknown,1958,67,1,War,0,1970
2671,Notting Hill (1999),Comedy|Romance,125439,509.0,3.5,1970-01-01 00:00:01.531249044,Unknown,1999,26,2,Comedy,0,1970
2672,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,139809,1090.0,3.0,1970-01-01 00:00:01.476642663,Unknown,1999,26,3,Drama,0,1970
2674,"Loss of Sexual Innocence, The (1999)",Drama|Fantasy,126859,15059.0,2.2,1970-01-01 00:00:01.333821724,Unknown,1999,26,2,Drama,0,1970
2676,Instinct (1999),Drama|Thriller,128278,12117.0,3.2,1970-01-01 00:00:01.498505241,Unknown,1999,26,2,Drama,0,1970
2677,Buena Vista Social Club (1999),Documentary|Musical,186508,11779.0,4.4,1970-01-01 00:00:01.469651001,In Netflix queue,1999,26,2,Documentary,1,1970
2681,Free Enterprise (1998),Comedy|Romance|Sci-Fi,141105,13533.0,3.0,1970-01-01 00:00:01.498515819,Unknown,1998,27,3,Comedy,0,1970
2682,Limbo (1999),Drama,164085,62676.0,4.0,1970-01-01 00:00:00.977403325,Unknown,1999,26,1,Drama,0,1970
2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,145660,817.0,3.2,1970-01-01 00:00:01.520408493,Unknown,1999,26,3,Action,0,1970
2686,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery,120802,14283.0,4.0,1970-01-01 00:00:01.458943925,Unknown,1998,27,2,Drama,0,1970
2687,Tarzan (1999),Adventure|Animation|Children|Drama,120855,37135.0,3.5,1970-01-01 00:00:01.535827083,Unknown,1999,26,4,Adventure,0,1970
2688,"General's Daughter, The (1999)",Crime|Drama|Mystery|Thriller,144214,2275.0,2.9,1970-01-01 00:00:01.312507779,Unknown,1999,26,4,Crime,0,1970
2690,"Ideal Husband, An (1999)",Comedy|Romance,122541,24137.0,3.7,1970-01-01 00:00:01.333656831,Unknown,1999,26,2,Comedy,0,1970
2691,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",Drama,120731,10376.0,3.7,1970-01-01 00:00:01.498515387,Unknown,1998,27,1,Drama,0,1970
2692,Run Lola Run (Lola rennt) (1998),Action|Crime,130827,104.0,4.0,1970-01-01 00:00:01.535709485,alternate endings,1998,27,2,Action,1,1970
2693,Trekkies (1997),Documentary,120370,15800.0,3.4,1970-01-01 00:00:01.201445877,Star Trek,1997,28,1,Documentary,1,1970
2694,Big Daddy (1999),Comedy,142342,9032.0,3.2,1970-01-01 00:00:01.518903909,Adam Sandler,1999,26,1,Comedy,1,1970
2695,"Boys, The (1998)",Drama,139898,13821.0,2.0,1970-01-01 00:00:00.997811471,Unknown,1998,27,1,Drama,0,1970
2696,"Dinner Game, The (Dîner de cons, Le) (1998)",Comedy,119038,9421.0,4.3,1970-01-01 00:00:01.469675550,Unknown,1998,27,1,Comedy,0,1970
2697,My Son the Fanatic (1997),Comedy|Drama|Romance,119743,55955.0,3.5,1970-01-01 00:00:01.107193681,Unknown,1997,28,3,Comedy,0,1970
2698,Zone 39 (1997),Sci-Fi,120554,67067.0,2.0,1970-01-01 00:00:01.498530811,Unknown,1997,28,1,Sci-Fi,0,1970
2699,Arachnophobia (1990),Comedy|Horror,99052,6488.0,2.8,1970-01-01 00:00:01.491095209,spiders,1990,35,2,Comedy,1,1970
2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,158983,9473.0,3.9,1970-01-01 00:00:01.516154511,"Trey Parker, adult humor, controversial, crude humor, free speech, parody, satire, south park",1999,26,3,Animation,8,1970
2701,Wild Wild West (1999),Action|Comedy|Sci-Fi|Western,120891,8487.0,2.2,1970-01-01 00:00:01.535833823,Unknown,1999,26,4,Action,0,1970
2702,Summer of Sam (1999),Drama,162677,10279.0,3.4,1970-01-01 00:00:01.493850529,Unknown,1999,26,1,Drama,0,1970
2706,American Pie (1999),Comedy|Romance,163651,2105.0,3.4,1970-01-01 00:00:01.520408413,"Chris Klein, Jason Biggs, Seann William Scott, best comedy, dumb, not funny, pizza beer, teen",1999,26,2,Comedy,8,1970
2707,Arlington Road (1999),Thriller,137363,1073.0,3.3,1970-01-01 00:00:01.498521482,Unknown,1999,26,1,Thriller,0,1970
2708,"Autumn Tale, An (Conte d'automne) (1998)",Romance,137439,10239.0,4.0,1970-01-01 00:00:01.173570359,Unknown,1998,27,1,Romance,0,1970
2709,Muppets From Space (1999),Children|Comedy,158811,10208.0,3.2,1970-01-01 00:00:01.498515567,Unknown,1999,26,2,Children,0,1970
2710,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,185937,2667.0,2.8,1970-01-01 00:00:01.525552760,"claims to be true, video",1999,26,3,Drama,2,1970
2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller,120663,345.0,3.5,1970-01-01 00:00:01.537235376,sexuality,1999,26,3,Drama,1,1970
2713,Lake Placid (1999),Horror|Thriller,139414,9825.0,2.7,1970-01-01 00:00:01.494804538,Unknown,1999,26,2,Horror,0,1970
2716,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi,87332,620.0,3.8,1970-01-01 00:00:01.533872299,ghosts,1984,41,3,Action,1,1970
2717,Ghostbusters II (1989),Comedy|Fantasy|Sci-Fi,97428,2978.0,3.0,1970-01-01 00:00:01.517441464,Ghosts,1989,36,3,Comedy,1,1970
2718,Drop Dead Gorgeous (1999),Comedy,157503,10490.0,3.2,1970-01-01 00:00:01.518904009,Unknown,1999,26,1,Comedy,0,1970
2719,"Haunting, The (1999)",Horror|Thriller,171363,11618.0,2.1,1970-01-01 00:00:01.498504444,remake,1999,26,2,Horror,1,1970
2720,Inspector Gadget (1999),Action|Adventure|Children|Comedy,141369,332.0,2.1,1970-01-01 00:00:01.522174554,Unknown,1999,26,4,Action,0,1970
2722,Deep Blue Sea (1999),Action|Horror|Sci-Fi|Thriller,149261,8914.0,2.8,1970-01-01 00:00:01.498511227,Unknown,1999,26,4,Action,0,1970
2723,Mystery Men (1999),Action|Comedy|Fantasy,132347,9824.0,3.1,1970-01-01 00:00:01.535711657,superhero,1999,26,3,Action,1,1970
2724,Runaway Bride (1999),Comedy|Romance,163187,4806.0,2.8,1970-01-01 00:00:01.508640433,Unknown,1999,26,2,Comedy,0,1970
2725,Twin Falls Idaho (1999),Drama,162830,33430.0,2.0,1970-01-01 00:00:00.953927272,Unknown,1999,26,1,Drama,0,1970
2726,"Killing, The (1956)",Crime|Film-Noir,49406,247.0,4.1,1970-01-01 00:00:01.498498746,heist,1956,69,2,Crime,1,1970
2727,Killer's Kiss (1955),Crime|Film-Noir,48254,10056.0,3.0,1970-01-01 00:00:00.953925349,Unknown,1955,70,2,Crime,0,1970
2728,Spartacus (1960),Action|Drama|Romance|War,54331,967.0,3.6,1970-01-01 00:00:01.435535665,"Rome, crucifixion, slavery",1960,65,4,Action,3,1970
2729,Lolita (1962),Drama|Romance,56193,802.0,3.5,1970-01-01 00:00:01.435536464,Unknown,1962,63,2,Drama,0,1970
2730,Barry Lyndon (1975),Drama|Romance|War,72684,3175.0,3.7,1970-01-01 00:00:01.398516220,Unknown,1975,50,3,Drama,0,1970
2731,"400 Blows, The (Les quatre cents coups) (1959)",Crime|Drama,53198,147.0,4.0,1970-01-01 00:00:01.525284802,"emotional, gentle, heartwarming, lyrical, reflective",1959,66,2,Crime,5,1970
2732,Jules and Jim (Jules et Jim) (1961),Drama|Romance,55032,1628.0,4.5,1970-01-01 00:00:01.518168679,Unknown,1961,64,2,Drama,0,1970
2733,Vibes (1988),Adventure|Comedy|Romance,96378,21185.0,2.0,1970-01-01 00:00:00.965707746,Unknown,1988,37,3,Adventure,0,1970
2734,"Mosquito Coast, The (1986)",Adventure|Drama|Thriller,91557,11120.0,3.2,1970-01-01 00:00:01.519239414,Unknown,1986,39,3,Adventure,0,1970
2735,"Golden Child, The (1986)",Action|Adventure|Comedy|Fantasy|Mystery,91129,10136.0,2.7,1970-01-01 00:00:01.494804634,Unknown,1986,39,5,Action,0,1970
2736,Brighton Beach Memoirs (1986),Comedy,90774,32060.0,3.6,1970-01-01 00:00:01.123891775,Unknown,1986,39,1,Comedy,0,1970
2737,Assassination (1987),Action|Drama|Thriller,92585,48686.0,4.0,1970-01-01 00:00:00.964744628,Unknown,1987,38,3,Action,0,1970
2738,Crimes of the Heart (1986),Comedy|Drama,90886,48259.0,4.0,1970-01-01 00:00:00.953139233,Unknown,1986,39,2,Comedy,0,1970
2739,"Color Purple, The (1985)",Drama,88939,873.0,3.9,1970-01-01 00:00:01.534087221,Unknown,1985,40,1,Drama,0,1970
2740,"Kindred, The (1986)",Horror|Sci-Fi,91343,48660.0,1.0,1970-01-01 00:00:00.966901166,Unknown,1986,39,2,Horror,0,1970
2741,No Mercy (1986),Action|Crime|Thriller,91637,26789.0,2.0,1970-01-01 00:00:01.181509613,Unknown,1986,39,3,Action,0,1970
2742,Ménage (Tenue de soirée) (1986),Comedy|Drama,92068,3934.0,1.0,1970-01-01 00:00:01.033173581,Unknown,1986,39,2,Comedy,0,1970
2743,Native Son (1986),Drama,91613,108312.0,3.0,1970-01-01 00:00:01.060105422,Unknown,1986,39,1,Drama,0,1970
2744,Otello (1986),Drama,91699,198469.0,4.0,1970-01-01 00:00:01.034137768,Unknown,1986,39,1,Drama,0,1970
2745,"Mission, The (1986)",Drama,91530,11416.0,3.5,1970-01-01 00:00:01.498521919,"Missionary, Priest",1986,39,1,Drama,2,1970
2746,Little Shop of Horrors (1986),Comedy|Horror|Musical,91419,10776.0,3.3,1970-01-01 00:00:01.533873623,Unknown,1986,39,3,Comedy,0,1970
2747,"Little Shop of Horrors, The (1960)",Comedy|Horror,54033,24452.0,3.0,1970-01-01 00:00:01.359176295,Unknown,1960,65,2,Comedy,0,1970
2748,Allan Quatermain and the Lost City of Gold (1987),Action|Adventure|Comedy,92534,9710.0,1.8,1970-01-01 00:00:01.234826805,Unknown,1987,38,3,Action,0,1970
2749,"Morning After, The (1986)",Drama|Mystery,91554,31924.0,4.0,1970-01-01 00:00:00.980307472,Unknown,1986,39,2,Drama,0,1970
2750,Radio Days (1987),Comedy|Drama,93818,30890.0,3.1,1970-01-01 00:00:01.237763958,"nostalgia, radio",1987,38,2,Comedy,2,1970
2751,From the Hip (1987),Comedy|Drama,93051,24081.0,4.0,1970-01-01 00:00:00.961596281,Unknown,1987,38,2,Comedy,0,1970
2752,Outrageous Fortune (1987),Comedy|Mystery,93690,20242.0,2.8,1970-01-01 00:00:01.230931151,Unknown,1987,38,2,Comedy,0,1970
2754,Deadtime Stories (1987),Horror,92850,66194.0,1.0,1970-01-01 00:00:00.965705405,Unknown,1987,38,1,Horror,0,1970
2757,Frances (1982),Drama,83967,3526.0,3.5,1970-01-01 00:00:01.093267589,Unknown,1982,43,1,Drama,0,1970
2759,Dick (1999),Comedy,144168,16406.0,3.5,1970-01-01 00:00:01.318679277,Unknown,1999,26,1,Comedy,0,1970
2761,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi,129167,10386.0,4.1,1970-01-01 00:00:01.519118030,"animation, robots",1999,26,5,Adventure,2,1970
2762,"Sixth Sense, The (1999)",Drama|Horror|Mystery,167404,745.0,3.9,1970-01-01 00:00:01.535709608,"Atmospheric, Bruce Willis, I see dead people, ghosts, imdb top 250, mindfuck, stylized, twist ending",1999,26,3,Drama,8,1970
