movieId,title,genres,imdbId,tmdbId,avg_rating,last_rating_date,tag,release_year,movie_age,num_genres,main_genre,N0_of_tags,rating_year
4020,"Gift, The (2000)",Thriller,219699,2046.0,2.923076923076923,2016-11-19 08:04:43,Unknown,2000,25,1,Thriller,0,2016
4021,Before Night Falls (2000),Drama,247196,5001.0,4.3,2015-02-06 11:33:26,Unknown,2000,25,1,Drama,0,2015
4022,Cast Away (2000),Drama,162222,8358.0,3.7,2018-08-31 09:44:57,Unknown,2000,25,1,Drama,0,2018
4023,"Family Man, The (2000)",Comedy|Drama|Romance,218967,5994.0,3.130434782608696,2018-03-07 07:40:56,Unknown,2000,25,3,Comedy,0,2018
4024,"House of Mirth, The (2000)",Romance,200720,25520.0,2.1666666666666665,2003-05-15 18:02:47,Edith Wharton,2000,25,1,Romance,1,2003
4025,Miss Congeniality (2000),Comedy|Crime,212346,1493.0,3.0546875,2018-09-01 20:30:21,pageant,2000,25,2,Comedy,1,2018
4027,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime,190590,134.0,3.8085106382978724,2018-08-31 09:45:10,bluegrass,2000,25,3,Adventure,1,2018
4029,State and Main (2000),Comedy|Drama,120202,21991.0,3.875,2017-06-27 00:46:57,movies,2000,25,2,Comedy,1,2017
4030,Dracula 2000 (2000),Horror,219653,10577.0,1.8,2017-05-03 22:15:44,Unknown,2000,25,1,Horror,0,2017
4031,All the Pretty Horses (2000),Drama|Romance|Western,149624,21355.0,2.5,2001-09-19 11:32:00,Unknown,2000,25,3,Drama,0,2001
4032,"Everlasting Piece, An (2000)",Comedy,218182,29122.0,4.0,2003-06-09 10:56:09,Unknown,2000,25,1,Comedy,0,2003
4033,Thirteen Days (2000),Drama|Thriller|War,146309,11973.0,3.923076923076923,2007-05-14 17:27:05,Unknown,2000,25,3,Drama,0,2007
4034,Traffic (2000),Crime|Drama|Thriller,181865,1900.0,3.9,2018-09-17 04:16:57,"based on a TV show, drugs",2000,25,3,Crime,2,2018
4035,"Claim, The (2000)",Romance|Western,218378,44853.0,2.8333333333333335,2007-02-23 18:41:31,Unknown,2000,25,2,Romance,0,2007
4036,Shadow of the Vampire (2000),Drama|Horror,189998,10873.0,3.1363636363636362,2017-06-26 21:58:00,Unknown,2000,25,2,Drama,0,2017
4037,House of Games (1987),Crime|Film-Noir|Mystery|Thriller,93223,26719.0,3.8125,2017-06-26 23:05:13,Unknown,1987,38,4,Crime,0,2017
4039,Annie (1982),Children|Musical,83564,15739.0,3.125,2017-06-26 22:21:46,Unknown,1982,43,2,Children,0,2017
4040,Don't Tell Mom the Babysitter's Dead (1991),Comedy,101757,15413.0,2.3461538461538463,2018-02-21 03:41:47,Unknown,1991,34,1,Comedy,0,2018
4041,"Officer and a Gentleman, An (1982)",Drama|Romance,84434,2623.0,3.642857142857143,2015-06-29 00:02:01,Unknown,1982,43,2,Drama,0,2015
4042,"Alamo, The (1960)",Action|Drama|War|Western,53580,11209.0,3.375,2012-06-22 05:35:45,Unknown,1960,65,4,Action,0,2012
4043,At Close Range (1986),Crime|Drama,90670,13715.0,3.3333333333333335,2018-02-21 18:06:40,Unknown,1986,39,2,Crime,0,2018
4046,Friendly Persuasion (1956),Drama,49233,43258.0,4.0,2005-07-25 20:29:42,Quakers,1956,69,1,Drama,1,2005
4047,Gettysburg (1993),Drama|War,107007,10655.0,3.6666666666666665,2018-02-21 20:13:23,Unknown,1993,32,2,Drama,0,2018
4052,Antitrust (2001),Crime|Drama|Thriller,218817,9989.0,3.5625,2009-09-19 06:51:28,Unknown,2001,24,3,Crime,0,2009
4053,Double Take (2001),Action|Comedy,238948,18828.0,2.5,2003-09-21 14:09:08,Unknown,2001,24,2,Action,0,2003
4054,Save the Last Dance (2001),Drama|Romance,206275,9816.0,2.84375,2018-01-16 23:07:28,Unknown,2001,24,2,Drama,0,2018
4055,Panic (2000),Drama,194218,20637.0,4.0,2003-03-07 16:31:03,Unknown,2000,25,1,Drama,0,2003
4056,"Pledge, The (2001)",Crime|Drama|Mystery|Thriller,237572,5955.0,3.2857142857142856,2017-08-28 20:52:55,Unknown,2001,24,4,Crime,0,2017
4061,The Man in the Moon (1991),Drama|Romance,102388,17474.0,4.0,2007-08-03 20:34:25,Unknown,1991,34,2,Drama,0,2007
4062,Mystic Pizza (1988),Comedy|Drama|Romance,95690,11191.0,3.375,2018-02-20 16:00:37,Unknown,1988,37,3,Comedy,0,2018
4063,Prelude to a Kiss (1992),Comedy|Drama|Romance,105165,2613.0,2.5,2018-02-20 15:38:07,Unknown,1992,33,3,Comedy,0,2018
4064,Coffy (1973),Action|Crime|Thriller,69897,22021.0,3.5,2007-01-06 08:57:11,Unknown,1973,52,3,Action,0,2007
4065,Foxy Brown (1974),Action|Crime|Drama,71517,22048.0,2.5,2007-04-28 07:50:15,Unknown,1974,51,3,Action,0,2007
4066,I'm Gonna Git You Sucka (1988),Action|Comedy,95348,17006.0,2.875,2006-09-16 07:17:46,Unknown,1988,37,2,Action,0,2006
4067,Untamed Heart (1993),Drama|Romance,108451,26333.0,3.375,2003-05-15 17:54:25,Unknown,1993,32,2,Drama,0,2003
4068,Sugar & Spice (2001),Comedy,186589,16723.0,2.7142857142857144,2018-01-17 01:34:07,Unknown,2001,24,1,Comedy,0,2018
4069,"Wedding Planner, The (2001)",Comedy|Romance,209475,2018.0,2.909090909090909,2018-01-16 22:20:05,Unknown,2001,24,2,Comedy,0,2018
4074,"Legend of Rita, The (Stille nach dem Schuß, Die) (1999)",Drama,234805,10499.0,3.0,2001-04-09 20:37:45,Unknown,1999,26,1,Drama,0,2001
4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",Drama|Thriller,216800,47943.0,4.5,2003-03-04 20:22:34,psychopaths,2000,25,2,Drama,1,2003
4078,Amazing Grace and Chuck (1987),Drama,92545,74340.0,4.0,2001-08-14 18:23:02,Unknown,1987,38,1,Drama,0,2001
4079,Amazon Women on the Moon (1987),Comedy|Sci-Fi,92546,5709.0,4.25,2012-06-22 05:44:17,Unknown,1987,38,2,Comedy,0,2012
4080,Baby Boom (1987),Comedy,92605,11215.0,3.25,2004-06-21 15:44:42,Unknown,1987,38,1,Comedy,0,2004
4081,Back to the Beach (1987),Comedy,92608,26477.0,1.8333333333333333,2004-01-09 20:37:05,Unknown,1987,38,1,Comedy,0,2004
4082,Barfly (1987),Comedy|Drama|Romance,92618,10937.0,3.5,2016-09-19 14:21:17,Unknown,1987,38,3,Comedy,0,2016
4083,Best Seller (1987),Thriller,92641,4639.0,4.0,2001-01-21 14:35:36,Unknown,1987,38,1,Thriller,0,2001
4084,Beverly Hills Cop II (1987),Action|Comedy|Crime|Thriller,92644,96.0,2.8684210526315788,2017-06-26 18:29:45,Unknown,1987,38,4,Action,0,2017
4085,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama,86960,90.0,3.402173913043478,2018-01-06 14:33:32,Unknown,1984,41,4,Action,0,2018
4086,"Big Easy, The (1987)",Action|Crime|Mystery|Romance|Thriller,92654,11028.0,3.5,2018-08-27 03:58:11,Unknown,1987,38,5,Action,0,2018
4089,Born in East L.A. (1987),Comedy,92690,19324.0,2.0,2001-05-29 14:07:55,Unknown,1987,38,1,Comedy,0,2001
4090,"Brave Little Toaster, The (1987)",Animation|Children,92695,19933.0,3.5625,2018-02-20 09:14:57,Unknown,1987,38,2,Animation,0,2018
4091,Can't Buy Me Love (1987),Comedy|Romance,92718,12919.0,3.25,2016-12-28 16:24:07,Unknown,1987,38,2,Comedy,0,2016
4092,Cherry 2000 (1987),Romance|Sci-Fi,92746,15785.0,2.25,2005-04-05 16:10:05,Unknown,1987,38,2,Romance,0,2005
4093,Cop (1988),Thriller,92783,31701.0,1.5,2011-11-18 20:21:10,Unknown,1988,37,1,Thriller,0,2011
4102,Eddie Murphy Raw (1987),Comedy|Documentary,92948,17159.0,3.5,2015-12-10 14:06:25,Unknown,1987,38,2,Comedy,0,2015
4103,Empire of the Sun (1987),Action|Adventure|Drama|War,92965,10110.0,3.95,2018-02-20 10:55:49,Unknown,1987,38,4,Action,0,2018
4104,Ernest Goes to Camp (1987),Comedy,92974,18935.0,1.4,2018-02-21 17:49:51,Unknown,1987,38,1,Comedy,0,2018
4105,"Evil Dead, The (1981)",Fantasy|Horror|Thriller,83907,764.0,3.8181818181818183,2018-04-28 06:45:11,zombies,1981,44,3,Fantasy,1,2018
4109,Flowers in the Attic (1987),Drama|Thriller,93036,15658.0,2.5714285714285716,2018-02-21 17:05:59,Unknown,1987,38,2,Drama,0,2018
4110,"Fourth Protocol, The (1987)",Thriller,93044,4918.0,3.0,2002-05-02 20:04:06,Unknown,1987,38,1,Thriller,0,2002
4111,Gardens of Stone (1987),Drama|War,93073,28368.0,3.0,2002-12-08 15:44:16,Unknown,1987,38,2,Drama,0,2002
4113,"Glass Menagerie, The (1987)",Drama,93093,52780.0,3.0,2018-02-20 14:05:59,Tennessee Williams,1987,38,1,Drama,1,2018
4115,Hiding Out (1987),Comedy,93186,26156.0,2.0,2001-05-29 14:04:37,Unknown,1987,38,1,Comedy,0,2001
4116,Hollywood Shuffle (1987),Comedy,93200,34101.0,5.0,2003-03-31 02:15:33,Unknown,1987,38,1,Comedy,0,2003
4117,Hope and Glory (1987),Drama,93209,32054.0,4.333333333333333,2003-01-21 19:25:08,In Netflix queue,1987,38,1,Drama,1,2003
4121,Innerspace (1987),Action|Adventure|Comedy|Sci-Fi,93260,2614.0,3.125,2017-06-26 22:28:09,Unknown,1987,38,4,Action,0,2017
4123,Ishtar (1987),Comedy,93278,12704.0,2.0,2001-05-29 14:03:23,Unknown,1987,38,1,Comedy,0,2001
4124,Jaws: The Revenge (1987),Horror|Thriller,93300,580.0,1.25,2018-08-12 22:57:04,Unknown,1987,38,2,Horror,0,2018
4125,Leonard Part 6 (1987),Comedy|Sci-Fi,93405,24828.0,0.75,2018-02-20 10:59:49,Unknown,1987,38,2,Comedy,0,2018
4126,Less Than Zero (1987),Drama,93407,13703.0,3.5,2003-01-23 16:32:24,Unknown,1987,38,1,Drama,0,2003
4127,"Like Father, Like Son (1987)",Comedy,93418,36914.0,1.6666666666666667,2018-02-23 01:44:29,Unknown,1987,38,1,Comedy,0,2018
4128,"Lost Boys, The (1987)",Comedy|Horror|Thriller,93437,1547.0,3.7115384615384617,2018-08-11 00:57:35,Unknown,1987,38,3,Comedy,0,2018
4129,Made in Heaven (1987),Fantasy|Romance,93467,42010.0,1.0,2003-03-07 16:41:10,Unknown,1987,38,2,Fantasy,0,2003
4130,Maid to Order (1987),Comedy|Fantasy,93476,2608.0,1.8333333333333333,2003-05-15 18:04:09,Unknown,1987,38,2,Comedy,0,2003
4131,Making Mr. Right (1987),Comedy|Romance|Sci-Fi,93477,32058.0,1.8333333333333333,2018-02-21 18:24:58,Unknown,1987,38,3,Comedy,0,2018
4132,Mannequin (1987),Comedy|Romance,93493,10019.0,2.625,2017-06-26 19:13:50,Unknown,1987,38,2,Comedy,0,2017
4133,Masters of the Universe (1987),Action|Adventure|Fantasy|Sci-Fi,93507,11649.0,2.5625,2018-02-20 18:01:58,Unknown,1987,38,4,Action,0,2018
4135,"Monster Squad, The (1987)",Adventure|Comedy|Horror,93560,13509.0,5.0,2013-05-18 16:54:29,Unknown,1987,38,3,Adventure,0,2013
4138,My Demon Lover (1987),Comedy|Horror,93589,51521.0,1.0,2003-03-06 21:05:44,demons,1987,38,2,Comedy,1,2003
4139,No Man's Land (1987),Crime|Drama,93638,34379.0,3.0,2003-02-16 19:10:49,Unknown,1987,38,2,Crime,0,2003
4141,Head Over Heels (2001),Comedy|Romance,192111,24940.0,2.5,2010-06-08 00:50:02,Unknown,2001,24,2,Comedy,0,2010
4142,Left Behind: The Movie (2000),Action|Adventure|Drama|Thriller,190524,37302.0,4.25,2003-07-29 15:59:45,Unknown,2000,25,4,Action,0,2003
4143,Valentine (2001),Horror|Mystery,242998,10984.0,3.5,2007-12-09 08:52:18,Unknown,2001,24,2,Horror,0,2007
4144,In the Mood For Love (Fa yeung nin wa) (2000),Drama|Romance,118694,843.0,4.214285714285714,2018-07-30 23:42:10,"Beautiful, Unique, atmospheric, bittersweet, dreamy, elegant, heartbreaking, intimate, loneliness, long takes, longing, melancholic, melancholy, moody, nocturnal, romantic, visually appealing, visually stunning",2000,25,2,Drama,18,2018
4146,"Million Dollar Hotel, The (2001)",Drama|Mystery|Romance,120753,318.0,3.0,2007-03-10 23:41:50,Unknown,2001,24,3,Drama,0,2007
4147,Nico and Dani (Krámpack) (2000),Comedy|Drama|Romance,250478,12806.0,4.0,2007-03-09 19:15:29,Unknown,2000,25,3,Comedy,0,2007
4148,Hannibal (2001),Horror|Thriller,212985,9740.0,2.9358974358974357,2018-07-03 17:07:39,Unknown,2001,24,2,Horror,0,2018
4149,Saving Silverman (Evil Woman) (2001),Comedy|Romance,239948,10878.0,2.772727272727273,2018-01-16 23:10:23,Unknown,2001,24,2,Comedy,0,2018
4152,Vatel (2000),Drama,190861,7093.0,4.25,2007-02-17 23:33:11,Unknown,2000,25,1,Drama,0,2007
4153,Down to Earth (2001),Comedy|Fantasy|Romance,231775,16300.0,2.4166666666666665,2017-05-03 21:46:26,Unknown,2001,24,3,Comedy,0,2017
4154,Recess: School's Out (2001),Animation|Children,265632,19405.0,4.0,2015-08-28 22:18:08,Unknown,2001,24,2,Animation,0,2015
4155,Sweet November (2001),Drama|Romance,230838,1921.0,3.3125,2018-02-23 00:24:40,Unknown,2001,24,2,Drama,0,2018
4156,Company Man (2000),Comedy,177650,44412.0,2.0,2003-09-18 18:18:33,Unknown,2000,25,1,Comedy,0,2003
4157,"Price of Milk, The (2000)",Comedy|Drama|Fantasy|Romance,249893,21620.0,4.5,2003-09-11 12:10:19,Unknown,2000,25,4,Comedy,0,2003
4158,Monkeybone (2001),Animation|Comedy|Fantasy,166276,23685.0,2.0833333333333335,2017-05-12 18:26:54,Unknown,2001,24,3,Animation,0,2017
4159,3000 Miles to Graceland (2001),Action|Thriller,233142,12138.0,2.7142857142857144,2017-05-03 21:28:37,Unknown,2001,24,2,Action,0,2017
4160,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La) (2000)",Drama|Romance,191636,48217.0,4.125,2005-03-11 14:27:52,death penalty,2000,25,2,Drama,1,2005
4161,"Mexican, The (2001)",Action|Comedy,236493,6073.0,3.347826086956522,2018-02-20 18:02:45,Unknown,2001,24,2,Action,0,2018
4164,"Caveman's Valentine, The (2001)",Drama,182000,25208.0,3.5,2002-10-23 23:32:42,"New York, homeless",2001,24,1,Drama,2,2002
4166,Series 7: The Contenders (2001),Action|Drama,251031,19513.0,2.5,2003-03-04 20:21:50,reality TV,2001,24,2,Action,1,2003
4167,15 Minutes (2001),Thriller,179626,2749.0,3.0,2017-06-26 20:50:11,Unknown,2001,24,1,Thriller,0,2017
4168,Get Over It (2001),Comedy|Romance,192071,10050.0,2.75,2006-09-11 16:36:59,Unknown,2001,24,2,Comedy,0,2006
4171,Long Night's Journey Into Day (2000),Documentary,236447,95682.0,4.0,2005-01-24 13:58:23,Eugene O'Neill,2000,25,1,Documentary,1,2005
4174,Avalon (1990),Drama,99073,2302.0,3.0,2002-10-09 04:02:19,In Netflix queue,1990,35,1,Drama,1,2002
4175,Gray's Anatomy (1996),Comedy|Drama,116447,32686.0,3.625,2018-02-21 23:22:16,Unknown,1996,29,2,Comedy,0,2018
4178,Of Mice and Men (1939),Drama,31742,51802.0,3.5,2009-03-22 22:40:12,Unknown,1939,86,1,Drama,0,2009
4180,Reform School Girls (1986),Action|Drama,91836,29492.0,5.0,2002-08-28 17:38:07,Unknown,1986,39,2,Action,0,2002
4181,Tapeheads (1988),Comedy,96223,25447.0,2.0,2007-08-04 20:42:24,Unknown,1988,37,1,Comedy,0,2007
4184,"Bishop's Wife, The (1947)",Comedy|Drama|Romance,39190,19490.0,4.0,2005-08-17 19:17:39,Christmas,1947,78,3,Comedy,1,2005
4187,Lilies of the Field (1963),Drama,57251,38805.0,3.8333333333333335,2006-02-14 18:22:19,Unknown,1963,62,1,Drama,0,2006
4189,"Greatest Story Ever Told, The (1965)",Drama,59245,2428.0,2.5,2004-04-18 02:48:23,"Bible, religion",1965,60,1,Drama,2,2004
4190,Elmer Gantry (1960),Drama,53793,22013.0,4.0,2006-01-17 18:01:51,"preacher, religion",1960,65,1,Drama,2,2006
4191,Alfie (1966),Comedy|Drama|Romance,60086,15598.0,3.25,2014-11-05 05:43:30,sexuality,1966,59,3,Comedy,1,2014
4193,"Fantasticks, The (1995)",Musical,113026,62127.0,4.0,2003-07-28 21:29:22,Unknown,1995,30,1,Musical,0,2003
4194,I Know Where I'm Going! (1945),Drama|Romance|War,37800,56137.0,0.0,Unknown,In Netflix queue,1945,80,3,Drama,1,0
4195,"Abominable Dr. Phibes, The (1971)",Horror|Mystery,66740,17965.0,3.8333333333333335,2012-07-20 23:40:19,Unknown,1971,54,2,Horror,0,2012
4197,Real Life (1979),Comedy,79781,33250.0,3.0,2017-06-27 01:22:22,Unknown,1979,46,1,Comedy,0,2017
4198,Battle Beyond the Stars (1980),Sci-Fi,80421,14460.0,3.0,2002-04-19 14:35:21,Unknown,1980,45,1,Sci-Fi,0,2002
4200,Double Impact (1991),Action,101764,9594.0,3.25,2017-06-26 20:48:32,Unknown,1991,34,1,Action,0,2017
4202,Fuzz (1972),Drama,68617,4986.0,3.0,2018-08-10 03:25:51,Unknown,1972,53,1,Drama,0,2018
4203,Harley Davidson and the Marlboro Man (1991),Action|Crime|Drama,102005,2453.0,3.1666666666666665,2018-02-22 19:08:24,Unknown,1991,34,3,Action,0,2018
4204,Losin' It (1983),Comedy,85868,33676.0,1.0,2001-04-29 21:40:11,virginity,1983,42,1,Comedy,1,2001
4205,Mermaids (1990),Comedy|Drama|Romance,100140,4587.0,3.1666666666666665,2018-02-21 03:58:32,Unknown,1990,35,3,Comedy,0,2018
4207,Navy Seals (1990),Action|Adventure|War,100232,12773.0,2.0,2005-01-14 02:45:36,Unknown,1990,35,3,Action,0,2005
4210,Manhunter (1986),Action|Crime|Drama|Horror|Thriller,91474,11454.0,3.9166666666666665,2013-05-18 16:08:55,"Hannibal Lecter, serial killer",1986,39,5,Action,2,2013
4211,Reversal of Fortune (1990),Drama,100486,38718.0,3.75,2010-12-26 14:27:59,von Bulow,1990,35,1,Drama,1,2010
4212,Death on the Nile (1978),Crime|Mystery,77413,4192.0,3.0,2002-04-18 12:20:07,Unknown,1978,47,2,Crime,0,2002
4214,Revenge of the Nerds (1984),Comedy,88000,14052.0,2.8846153846153846,2017-06-26 22:05:58,college,1984,41,1,Comedy,1,2017
4215,Revenge of the Nerds II: Nerds in Paradise (1987),Comedy,93857,16889.0,2.0833333333333335,2018-08-12 22:55:08,Unknown,1987,38,1,Comedy,0,2018
4217,4 Little Girls (1997),Documentary,118540,26580.0,4.25,2010-10-09 17:25:08,Unknown,1997,28,1,Documentary,0,2010
4218,River's Edge (1986),Crime|Drama,91860,21309.0,3.5,2006-12-08 01:07:51,In Netflix queue,1986,39,2,Crime,1,2006
4219,Girls Just Want to Have Fun (1985),Comedy,89208,16263.0,3.3333333333333335,2013-05-18 16:54:56,Unknown,1985,40,1,Comedy,0,2013
4220,"Longest Yard, The (1974)",Comedy,71771,4985.0,3.4,2005-10-24 06:58:22,Unknown,1974,51,1,Comedy,0,2005
4221,Necessary Roughness (1991),Comedy,102517,20704.0,2.625,2010-02-27 02:23:02,football,1991,34,1,Comedy,1,2010
4223,Enemy at the Gates (2001),Drama|War,215750,853.0,3.5125,2018-09-17 04:22:32,"Ed Harris, Jude Law, Rachel Weisz, World War II, sniper",2001,24,2,Drama,5,2018
4224,Exit Wounds (2001),Action|Thriller,242445,10877.0,2.75,2007-02-21 02:56:06,Unknown,2001,24,2,Action,0,2007
4225,"Dish, The (2001)",Comedy,205873,5257.0,4.0,2009-12-12 21:30:28,Unknown,2001,24,1,Comedy,0,2009
4226,Memento (2000),Mystery|Thriller,209144,77.0,4.122641509433962,2018-09-16 10:40:40,"Backwards. memory, Mindfuck, cerebral, dark, dreamlike, mystery, nonlinear, psychological, psychology, twist ending",2000,25,2,Mystery,10,2018
4228,Heartbreakers (2001),Comedy|Crime|Romance,125022,10833.0,2.15,2018-01-17 01:13:15,Unknown,2001,24,3,Comedy,0,2018
4229,Say It Isn't So (2001),Comedy|Romance,239949,20309.0,2.125,2007-08-04 19:56:18,Unknown,2001,24,2,Comedy,0,2007
4231,Someone Like You (2001),Comedy|Romance,244970,12658.0,3.5,2012-09-25 22:19:57,Unknown,2001,24,2,Comedy,0,2012
4232,Spy Kids (2001),Action|Adventure|Children|Comedy,227538,10054.0,2.9464285714285716,2017-06-21 07:43:07,spying,2001,24,4,Action,1,2017
4233,Tomcats (2001),Comedy,246989,10646.0,2.0,2007-02-21 04:04:25,Unknown,2001,24,1,Comedy,0,2007
4234,"Tailor of Panama, The (2001)",Drama|Thriller,236784,2575.0,3.2,2003-06-09 10:14:00,Unknown,2001,24,2,Drama,0,2003
4235,Amores Perros (Love's a Bitch) (2000),Drama|Thriller,245712,55.0,3.9347826086956523,2016-03-25 22:09:37,Unknown,2000,25,2,Drama,0,2016
4236,Keep the River on Your Right: A Modern Cannibal Tale (2000),Documentary,206187,65075.0,3.5,2008-01-27 14:58:19,Unknown,2000,25,1,Documentary,0,2008
4237,"Gleaners & I, The (Les glaneurs et la glaneuse) (2000)",Documentary,247380,44379.0,4.0,2002-08-31 20:12:12,Unknown,2000,25,1,Documentary,0,2002
4238,Along Came a Spider (2001),Action|Crime|Mystery|Thriller,164334,2043.0,3.1470588235294117,2017-05-12 18:21:19,Unknown,2001,24,4,Action,0,2017
4239,Blow (2001),Crime|Drama,221027,4133.0,3.8137254901960786,2018-09-17 04:22:42,Unknown,2001,24,2,Crime,0,2018
4240,Just Visiting (2001),Comedy|Fantasy,189192,56715.0,2.0,2018-02-23 07:33:34,Unknown,2001,24,2,Comedy,0,2018
4241,Pokémon 3: The Movie (2001),Animation|Children,266860,10991.0,2.1,2018-05-01 09:22:22,Unknown,2001,24,2,Animation,0,2018
4242,Beautiful Creatures (2000),Comedy|Crime|Drama|Thriller,221889,15940.0,2.0,2001-11-06 17:18:07,Unknown,2000,25,4,Comedy,0,2001
4243,Brigham City (2001),Crime|Drama|Mystery,268200,26791.0,4.0,2002-10-11 18:57:29,Unknown,2001,24,3,Crime,0,2002
4246,Bridget Jones's Diary (2001),Comedy|Drama|Romance,243155,634.0,3.623076923076923,2018-08-10 03:44:25,singletons,2001,24,3,Comedy,1,2018
4247,Joe Dirt (2001),Adventure|Comedy|Mystery|Romance,245686,10956.0,2.380952380952381,2018-01-16 22:28:06,Unknown,2001,24,4,Adventure,0,2018
4248,Josie and the Pussycats (2001),Comedy,236348,19366.0,1.75,2016-10-14 20:31:50,Unknown,2001,24,1,Comedy,0,2016
4251,Chopper (2000),Drama|Thriller,221073,9519.0,2.0,2009-03-21 07:05:21,Unknown,2000,25,2,Drama,0,2009
4252,"Circle, The (Dayereh) (2000)",Drama,255094,13898.0,3.25,2007-02-13 23:27:45,Unknown,2000,25,1,Drama,0,2007
4254,Crocodile Dundee in Los Angeles (2001),Comedy|Drama,231402,9290.0,2.1923076923076925,2018-03-27 17:36:13,Unknown,2001,24,2,Comedy,0,2018
4255,Freddy Got Fingered (2001),Comedy,240515,13166.0,2.2,2018-01-17 01:13:22,Unknown,2001,24,1,Comedy,0,2018
4256,"Center of the World, The (2001)",Drama,240402,32590.0,3.6666666666666665,2014-12-28 11:18:46,Unknown,2001,24,1,Drama,0,2014
4259,"Luzhin Defence, The (2000)",Drama|Romance,211492,52654.0,3.5,2005-03-07 21:19:08,Nabokov,2000,25,2,Drama,1,2005
4260,"Visit, The (2000)",Drama,199129,70282.0,2.0,2001-12-05 16:23:44,Unknown,2000,25,1,Drama,0,2001
4262,Scarface (1983),Action|Crime|Drama,86250,111.0,3.9328358208955225,2018-07-21 23:08:36,Al Pacino,1983,42,3,Action,1,2018
4263,Days of Wine and Roses (1962),Drama,55895,32488.0,4.0,2005-09-06 20:24:20,alcoholism,1962,63,1,Drama,1,2005
4265,Driven (2001),Action|Thriller,132245,10477.0,3.0,2005-01-15 04:24:20,Unknown,2001,24,2,Action,0,2005
4267,One Night at McCool's (2001),Comedy,203755,2144.0,3.4,2009-11-17 00:56:09,Unknown,2001,24,1,Comedy,0,2009
4268,Town & Country (2001),Comedy,141907,24113.0,2.5,2003-01-02 10:44:36,Unknown,2001,24,1,Comedy,0,2003
4270,"Mummy Returns, The (2001)",Action|Adventure|Comedy|Thriller,209163,1734.0,3.088888888888889,2018-03-19 20:12:29,Unknown,2001,24,4,Action,0,2018
4273,Under the Sand (2000),Drama,240913,4973.0,4.5,2002-09-18 22:47:40,Unknown,2000,25,1,Drama,0,2002
4275,Krull (1983),Action|Adventure|Fantasy|Sci-Fi,85811,849.0,2.9,2017-06-26 22:12:19,Unknown,1983,42,4,Action,0,2017
4276,Lost in America (1985),Comedy,89504,27223.0,2.5,2001-07-02 01:52:27,Unknown,1985,40,1,Comedy,0,2001
4278,Triumph of the Will (Triumph des Willens) (1934),Documentary,25913,39266.0,4.166666666666667,2004-09-11 04:37:49,Unknown,1934,91,1,Documentary,0,2004
4280,"World According to Garp, The (1982)",Comedy|Drama|Romance,84917,11307.0,3.5555555555555554,2009-03-22 09:55:13,Unknown,1982,43,3,Comedy,0,2009
4282,Fellini Satyricon (1969),Drama|Fantasy,64940,11163.0,3.5,2018-08-13 16:47:20,Unknown,1969,56,2,Drama,0,2018
4284,Frankie and Johnny (1966),Comedy,60429,18691.0,3.0,2002-09-25 13:47:27,Unknown,1966,59,1,Comedy,0,2002
4285,Frankie and Johnny (1991),Comedy|Romance,101912,3784.0,2.8333333333333335,2017-06-26 23:14:44,Unknown,1991,34,2,Comedy,0,2017
4289,"City of Women, The (Città delle donne, La) (1980)",Comedy|Drama,80539,11936.0,2.8333333333333335,2007-02-13 10:10:09,Unknown,1980,45,2,Comedy,0,2007
4290,For the Boys (1991),Comedy|Drama|Musical,101902,25221.0,2.0,2001-06-18 15:37:42,Unknown,1991,34,3,Comedy,0,2001
4291,Nine to Five (a.k.a. 9 to 5) (1980),Comedy|Crime,80319,19494.0,2.727272727272727,2018-08-12 22:51:03,Unknown,1980,45,2,Comedy,0,2018
4292,Norma Rae (1979),Drama,79638,40842.0,3.5,2018-02-22 21:03:12,Union,1979,46,1,Drama,1,2018
4293,Summer Rental (1985),Comedy,90098,19357.0,2.5,2018-02-22 01:11:06,Unknown,1985,40,1,Comedy,0,2018
4294,"5,000 Fingers of Dr. T, The (1953)",Children|Fantasy|Musical,45464,33743.0,4.0,2012-06-22 05:22:06,Unknown,1953,72,3,Children,0,2012
4296,Love Story (1970),Drama|Romance,66011,9062.0,3.0,2007-02-13 14:33:50,death,1970,55,2,Drama,1,2007
4297,Pelle the Conqueror (Pelle erobreren) (1987),Drama,93713,11174.0,3.75,2004-09-08 12:27:25,Unknown,1987,38,1,Drama,0,2004
4298,Rififi (Du rififi chez les hommes) (1955),Crime|Film-Noir|Thriller,48021,934.0,4.75,2005-05-30 05:23:42,Unknown,1955,70,3,Crime,0,2005
4299,"Knight's Tale, A (2001)",Action|Comedy|Romance,183790,9476.0,3.341463414634146,2018-05-25 16:37:26,Unknown,2001,24,3,Action,0,2018
4300,Bread and Roses (2000),Drama,212826,37691.0,4.0,2018-05-07 06:28:37,Unknown,2000,25,1,Drama,0,2018
4304,Startup.com (2001),Documentary,256408,14268.0,3.6,2005-04-05 16:03:22,Unknown,2001,24,1,Documentary,0,2005
4305,Angel Eyes (2001),Romance|Thriller,225071,5852.0,1.625,2007-05-14 18:03:07,Unknown,2001,24,2,Romance,0,2007
